age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
57,technician,married,professional.course,no,yes,no,telephone,may,tue,402,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
52,admin.,married,high.school,no,unknown,unknown,telephone,may,wed,132,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
53,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,95,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
36,entrepreneur,married,basic.6y,unknown,no,no,telephone,jun,wed,125,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
47,blue-collar,married,professional.course,unknown,no,no,telephone,may,mon,571,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
50,management,married,basic.4y,no,yes,no,cellular,nov,tue,389,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0
36,blue-collar,married,professional.course,unknown,yes,yes,telephone,may,wed,236,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
33,technician,married,professional.course,unknown,yes,no,cellular,aug,mon,303,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
37,technician,single,high.school,no,yes,no,telephone,apr,thu,201,1,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,0
30,technician,single,university.degree,unknown,no,no,cellular,aug,thu,132,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
56,retired,married,basic.4y,no,no,no,cellular,aug,tue,933,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1
38,blue-collar,married,basic.6y,no,no,no,cellular,jun,fri,346,2,5,3,success,-1.7,94.055,-39.8,0.707,4991.6,0
39,technician,married,professional.course,no,unknown,unknown,telephone,may,wed,575,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
28,technician,divorced,professional.course,no,yes,no,cellular,may,tue,406,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
41,technician,single,professional.course,no,yes,no,cellular,may,tue,175,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
30,technician,single,university.degree,no,no,no,telephone,jul,wed,74,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
46,management,married,high.school,no,no,no,cellular,aug,wed,322,5,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
46,admin.,divorced,university.degree,unknown,no,no,telephone,may,tue,245,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
50,services,divorced,basic.4y,unknown,yes,no,telephone,jun,wed,91,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
32,admin.,single,university.degree,no,unknown,unknown,cellular,jul,tue,136,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
81,admin.,single,university.degree,no,no,yes,telephone,may,fri,1229,-8,1674,8,nonexistent,5.819856381965627,91.82373498311182,-25.546041913726732,9.413584200186085,5399.266821625435,0
20,technician,single,university.degree,no,no,no,cellular,may,mon,237,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,1
41,services,married,high.school,no,no,no,telephone,may,fri,911,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
34,blue-collar,married,unknown,no,yes,no,cellular,may,wed,123,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
75,technician,divorced,university.degree,no,yes,yes,cellular,aug,mon,1204,-7,287,8,nonexistent,-5.95995832894486,95.62357668984238,-26.518416336640307,10.308668936311317,4901.53614116346,0
59,management,married,university.degree,no,no,yes,cellular,aug,mon,168,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
39,self-employed,married,basic.9y,no,no,no,cellular,nov,wed,46,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
37,services,married,high.school,no,no,no,telephone,may,fri,680,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
34,technician,married,professional.course,no,yes,no,cellular,may,wed,91,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
30,technician,single,university.degree,no,yes,no,cellular,aug,mon,720,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
54,technician,divorced,professional.course,no,yes,no,cellular,dec,mon,352,1,6,1,success,-3.0,92.713,-33.0,0.715,5023.5,0
35,unknown,married,basic.9y,no,no,no,telephone,jun,mon,612,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
42,admin.,divorced,high.school,no,yes,yes,telephone,jul,tue,207,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
42,admin.,married,basic.4y,no,no,no,telephone,may,mon,322,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
51,admin.,married,high.school,no,no,no,telephone,jun,mon,368,12,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
57,retired,married,university.degree,no,yes,no,cellular,aug,wed,187,1,999,1,failure,-2.9,92.201,-31.4,0.834,5076.2,0
73,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,1256,-8,213,8,nonexistent,-5.932246748817743,95.43237668454405,-58.54566248965571,-2.3720077310949823,5442.255773576377,0
34,technician,married,university.degree,no,no,no,telephone,may,tue,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
33,technician,married,university.degree,no,no,no,cellular,may,wed,1489,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1
44,admin.,married,university.degree,no,yes,no,cellular,oct,mon,252,1,999,0,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,1
30,services,single,university.degree,no,yes,no,cellular,nov,fri,13,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
59,retired,married,basic.4y,no,yes,no,cellular,sep,tue,458,1,999,0,nonexistent,-3.4,92.379,-29.8,0.77,5017.5,1
37,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,364,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
41,blue-collar,married,basic.9y,no,no,no,cellular,oct,mon,104,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0
46,services,divorced,basic.9y,no,no,no,cellular,may,wed,96,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
57,management,married,university.degree,no,yes,no,telephone,nov,mon,76,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
58,retired,married,high.school,unknown,yes,no,cellular,aug,thu,194,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
34,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,158,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
34,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,87,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
24,services,single,professional.course,no,yes,no,telephone,may,mon,314,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
78,retired,married,basic.9y,unknown,yes,no,telephone,may,wed,1257,-5,1589,8,nonexistent,-5.827320482595876,91.66487422940688,-24.116347104752627,9.256801710353182,5444.258230044377,0
26,services,single,high.school,unknown,yes,no,cellular,jul,fri,34,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
56,management,married,university.degree,no,yes,no,cellular,nov,mon,124,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,0
47,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,352,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
41,services,divorced,basic.9y,no,yes,no,telephone,jun,mon,192,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
46,services,married,basic.6y,no,yes,no,cellular,aug,fri,16,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
30,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,464,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
33,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,165,1,999,0,nonexistent,-1.8,93.876,-40.0,0.682,5008.7,0
47,technician,married,high.school,unknown,yes,no,cellular,nov,fri,29,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
39,entrepreneur,married,high.school,no,no,no,telephone,jun,tue,135,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
26,technician,single,university.degree,no,no,no,cellular,sep,fri,374,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,1
76,services,single,high.school,unknown,no,no,telephone,may,tue,1267,-5,380,8,nonexistent,-4.832688072568425,95.801483006405,-25.86327960385548,8.88630635066189,5395.050523071884,0
37,admin.,married,university.degree,no,no,no,telephone,may,wed,209,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
81,unemployed,single,university.degree,no,yes,no,cellular,nov,fri,1109,13,318,8,nonexistent,5.869599428161614,91.53598859555312,-23.100039025968794,-2.672309474518331,5414.33267513671,0
41,unemployed,married,basic.4y,no,yes,no,cellular,nov,mon,59,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
35,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,245,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
27,technician,single,high.school,unknown,no,yes,telephone,may,tue,351,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
41,admin.,married,university.degree,no,yes,no,cellular,dec,thu,500,1,999,0,nonexistent,-3.0,92.713,-33.0,0.707,5023.5,1
33,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,55,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
54,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,415,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
-1,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,-554,12,397,8,failure,-4.691113020249134,91.76344930973072,-58.748872355104915,-3.1848797466810126,5386.836348460986,0
32,admin.,single,university.degree,no,no,no,cellular,aug,fri,47,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
32,admin.,single,university.degree,no,unknown,unknown,cellular,nov,fri,59,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
39,blue-collar,divorced,unknown,no,no,no,cellular,may,thu,126,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
78,services,single,high.school,no,yes,yes,cellular,may,thu,1044,-5,1571,8,nonexistent,-5.649903618641942,91.37456656992686,-58.39919772902705,9.880296677080917,4944.2575598355115,0
31,housemaid,single,professional.course,unknown,yes,yes,cellular,aug,tue,213,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
50,management,married,university.degree,unknown,no,no,telephone,jun,fri,442,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
38,management,single,university.degree,no,yes,no,cellular,nov,thu,262,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
34,management,married,university.degree,no,yes,no,cellular,nov,wed,96,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
54,services,divorced,high.school,no,no,no,telephone,jun,mon,113,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
74,technician,single,university.degree,no,yes,no,cellular,jun,fri,-577,12,1705,8,nonexistent,5.1148286992200775,95.67613873480538,-24.757656944915063,9.164194581941732,4918.4505859121045,1
52,blue-collar,married,basic.4y,no,no,no,cellular,aug,fri,109,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
26,retired,single,high.school,no,unknown,unknown,cellular,jun,wed,508,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
27,blue-collar,married,basic.6y,no,no,no,telephone,may,tue,37,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
34,admin.,married,high.school,no,yes,no,cellular,jun,wed,161,1,5,1,success,-1.7,94.055,-39.8,0.704,4991.6,0
25,technician,single,professional.course,no,yes,no,telephone,may,fri,65,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
52,management,married,high.school,no,no,no,cellular,aug,tue,408,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1
44,unemployed,married,professional.course,unknown,no,no,cellular,aug,thu,105,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
53,entrepreneur,divorced,university.degree,no,no,no,cellular,nov,mon,93,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
29,unemployed,single,high.school,no,no,no,cellular,jun,tue,189,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0
6,blue-collar,single,high.school,unknown,yes,no,cellular,may,mon,1175,-5,327,8,failure,5.418670769469391,91.44682796817075,-25.226327960668513,10.159308372626988,5446.369198394762,0
36,admin.,married,high.school,no,yes,no,telephone,may,thu,389,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
32,management,married,professional.course,no,no,no,cellular,may,thu,125,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
40,self-employed,married,high.school,unknown,no,no,telephone,may,mon,131,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
32,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,159,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
41,blue-collar,married,high.school,no,no,no,cellular,apr,mon,239,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
28,services,married,high.school,no,no,no,telephone,may,mon,1022,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1
45,self-employed,married,university.degree,no,yes,no,cellular,nov,mon,487,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
29,admin.,single,university.degree,no,yes,no,cellular,aug,mon,728,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
46,technician,married,university.degree,no,no,no,telephone,jul,wed,60,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
29,admin.,single,university.degree,no,no,no,cellular,apr,fri,678,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
49,management,married,university.degree,no,no,no,telephone,jun,thu,216,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
6,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,1095,10,1528,8,nonexistent,-5.941186764848854,95.45128149366776,-56.09828397344964,-3.0629621625012478,5432.816731081286,0
31,technician,single,professional.course,no,no,no,cellular,aug,thu,500,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
29,technician,single,professional.course,no,no,yes,cellular,may,wed,289,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
44,admin.,married,university.degree,no,yes,yes,cellular,jul,thu,844,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
34,admin.,single,university.degree,no,yes,no,cellular,nov,thu,89,1,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,1
27,admin.,married,high.school,no,yes,no,cellular,may,wed,175,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
32,technician,single,university.degree,no,yes,yes,cellular,nov,fri,1162,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
25,blue-collar,single,basic.9y,no,no,no,cellular,mar,thu,117,2,999,0,nonexistent,-1.8,93.369,-34.8,0.654,5008.7,0
30,student,single,unknown,no,no,no,cellular,jun,tue,205,3,999,0,nonexistent,-2.9,92.963,-40.8,1.206,5076.2,0
30,management,married,high.school,no,yes,no,cellular,aug,tue,19,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
39,admin.,married,university.degree,no,no,no,cellular,jun,mon,459,1,999,1,failure,-2.9,92.963,-40.8,1.215,5076.2,1
36,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,121,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
55,blue-collar,married,basic.4y,no,yes,no,cellular,aug,thu,764,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
30,management,single,university.degree,no,yes,no,cellular,may,fri,637,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
51,unemployed,married,high.school,no,no,no,telephone,jun,thu,93,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
35,blue-collar,single,university.degree,no,yes,yes,telephone,may,fri,231,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
27,blue-collar,single,basic.4y,no,yes,no,cellular,apr,thu,528,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
37,entrepreneur,married,basic.6y,no,yes,no,cellular,jul,mon,254,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
38,housemaid,married,university.degree,no,no,no,telephone,jun,mon,100,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
39,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,216,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
33,blue-collar,married,high.school,no,yes,no,cellular,jul,mon,457,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1,self-employed,married,university.degree,no,yes,no,telephone,mar,mon,1294,12,1710,8,nonexistent,5.9570716378053845,95.5593755527791,-24.910775481565118,-2.1585408066665748,4935.018226558367,1
6,technician,single,university.degree,no,yes,no,telephone,mar,fri,-536,-6,318,8,nonexistent,-5.3202863078673595,95.43459562909945,-22.384413315079655,-1.8591333242804557,4925.5772129701445,1
37,services,married,basic.9y,no,yes,no,cellular,may,thu,166,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
25,admin.,single,university.degree,no,unknown,unknown,cellular,oct,fri,1580,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0
31,management,single,university.degree,no,yes,no,cellular,apr,mon,92,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
51,technician,married,basic.9y,no,yes,no,cellular,may,fri,45,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
40,technician,married,professional.course,no,yes,no,cellular,aug,thu,156,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
30,unknown,married,university.degree,no,yes,no,cellular,aug,mon,190,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
36,admin.,married,high.school,no,yes,no,telephone,jun,thu,285,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
53,technician,married,professional.course,unknown,no,no,telephone,jun,mon,54,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
40,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,514,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
38,admin.,single,university.degree,no,yes,no,telephone,jun,wed,126,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
37,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,204,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
-1,blue-collar,married,unknown,unknown,yes,no,cellular,jul,tue,-619,-7,1596,8,nonexistent,-4.858730731668224,95.87987997618768,-26.588175245145035,9.332266817267456,4920.9690319434585,0
43,services,married,basic.9y,unknown,no,no,telephone,may,tue,102,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
52,admin.,married,high.school,no,yes,no,cellular,may,mon,17,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
61,admin.,married,high.school,no,yes,no,cellular,apr,tue,196,1,999,1,failure,-1.8,93.749,-34.6,0.638,5008.7,1
35,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,629,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
39,blue-collar,married,basic.9y,unknown,no,yes,telephone,jul,thu,74,5,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0
54,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,856,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
51,self-employed,married,basic.4y,no,no,no,cellular,nov,mon,189,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
36,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,523,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
50,blue-collar,married,unknown,unknown,no,no,cellular,jul,thu,1183,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
52,technician,married,professional.course,unknown,no,no,cellular,aug,thu,351,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
50,blue-collar,married,basic.4y,no,yes,no,cellular,aug,mon,82,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
33,admin.,divorced,university.degree,no,unknown,unknown,telephone,may,thu,213,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
57,blue-collar,married,basic.4y,unknown,no,yes,telephone,may,tue,500,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
28,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,146,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
22,blue-collar,married,professional.course,no,yes,no,cellular,jul,fri,143,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
41,blue-collar,married,basic.4y,unknown,no,no,cellular,may,wed,296,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
58,admin.,divorced,high.school,no,no,no,cellular,jul,fri,666,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
30,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,360,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
32,blue-collar,single,basic.9y,unknown,no,no,cellular,jul,fri,316,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
40,technician,married,basic.4y,no,no,no,telephone,may,tue,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
75,retired,married,basic.4y,no,no,yes,cellular,aug,fri,714,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,1
54,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,452,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
27,admin.,married,professional.course,no,yes,yes,cellular,may,thu,162,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
39,services,married,unknown,unknown,no,no,cellular,jul,wed,100,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
41,unknown,married,basic.6y,unknown,no,no,telephone,may,mon,204,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
53,blue-collar,married,basic.4y,no,yes,no,cellular,sep,fri,85,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,0
29,admin.,single,basic.9y,no,yes,no,telephone,may,wed,41,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
55,entrepreneur,divorced,unknown,no,no,no,cellular,jul,tue,67,9,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
58,technician,single,professional.course,no,yes,yes,telephone,jun,fri,39,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
