sample_id,test_type,result_value,unit,run_date,operator_id,site_code,status
VIM-2026-00039,pH,4.368,EU/mL,2025-01-13 00:00:00,OP005,VIM,passed
VIM-2026-00040,sterility,8.476,pH,2025-01-14 00:00:00,OP003,VIM,passed
VIM-2026-00041,sterility,0.912,pass/fail,2025-01-14 00:00:00,OP002,VIM,pending
VIM-2026-00042,sterility,1.004,pass/fail,2025-01-14 00:00:00,OP004,VIM,failed
VIM-2026-00043,endotoxin,11.605,CFU/mL,2025-01-15 00:00:00,OP001,VIM,passed
VIM-2026-00044,bioburden,5.363,pH,2025-01-15 00:00:00,OP004,VIM,passed
VIM-2026-00045,bioburden,2.215,CFU/mL,2025-01-15 00:00:00,OP005,VIM,failed
VIM-2026-00046,bioburden,7.55,CFU/mL,2025-01-16 00:00:00,OP001,VIM,passed
VIM-2026-00047,bioburden,10.895,CFU/mL,2025-01-16 00:00:00,OP005,VIM,passed
VIM-2026-00048,sterility,3.414,pass/fail,2025-01-16 00:00:00,OP002,VIM,pending
VIM-2026-00049,endotoxin,8.909,pH,2025-01-17 00:00:00,OP001,VIM,passed
VIM-2026-00050,endotoxin,1.652,CFU/mL,2025-01-17 00:00:00,OP005,VIM,passed
VIM-2026-00051,sterility,1.198,pH,2025-01-17 00:00:00,OP002,VIM,pending
VIM-2026-00052,endotoxin,7.673,pH,2025-01-18 00:00:00,OP004,VIM,passed
VIM-2026-00053,sterility,7.799,pass/fail,2025-01-18 00:00:00,OP002,VIM,passed
VIM-2026-00054,bioburden,9.105,CFU/mL,2025-01-18 00:00:00,OP003,VIM,passed
VIM-2026-00055,sterility,10.302,CFU/mL,2025-01-19 00:00:00,OP002,VIM,failed
VIM-2026-00056,bioburden,,pH,2025-01-19 00:00:00,OP002,VIM,pending
VIM-2026-00057,bioburden,7.47,EU/mL,2025-01-19 00:00:00,OP003,VIM,failed
VIM-2026-00058,pH,4.86,pass/fail,2025-01-20 00:00:00,OP005,VIM,passed
VIM-2026-00059,sterility,11.235,pass/fail,2025-01-20 00:00:00,OP005,VIM,failed
VIM-2026-00060,pH,4.156,pass/fail,2025-01-20 00:00:00,OP002,VIM,pending
VIM-2026-00061,sterility,6.426,pass/fail,2025-01-21 00:00:00,OP003,VIM,passed
VIM-2026-00062,sterility,1.559,CFU/mL,2025-01-21 00:00:00,OP003,VIM,pending
VIM-2026-00063,pH,0.842,CFU/mL,2025-01-21 00:00:00,OP004,VIM,failed
VIM-2026-00064,pH,,EU/mL,2025-01-22 00:00:00,OP005,VIM,passed
VIM-2026-00065,sterility,11.786,pass/fail,2025-01-22 00:00:00,OP001,VIM,passed
VIM-2026-00066,endotoxin,9.896,pass/fail,2025-01-22 00:00:00,OP005,VIM,passed
VIM-2026-00067,bioburden,6.021,pH,2025-01-23 00:00:00,OP005,VIM,passed
VIM-2026-00068,pH,2.839,CFU/mL,2025-01-23 00:00:00,OP004,VIM,passed
VIM-2026-00069,bioburden,2.612,pass/fail,2025-01-23 00:00:00,OP001,VIM,passed
VIM-2026-00070,endotoxin,3.878,EU/mL,2025-01-24 00:00:00,OP004,VIM,pending
VIM-2026-00071,endotoxin,7.915,EU/mL,2025-01-24 00:00:00,OP001,VIM,pending
VIM-2026-00072,endotoxin,10.147,CFU/mL,2025-01-24 00:00:00,OP002,VIM,failed
VIM-2026-00073,pH,9.413,EU/mL,2025-01-25 00:00:00,OP001,VIM,passed
VIM-2026-00074,endotoxin,4.279,EU/mL,2025-01-25 00:00:00,OP004,VIM,passed
VIM-2026-00075,pH,13.391,CFU/mL,2025-01-25 00:00:00,OP005,VIM,passed
VIM-2026-00076,endotoxin,10.462,pass/fail,2025-01-26 00:00:00,OP001,VIM,passed
VIM-2026-00077,bioburden,7.984,pass/fail,2025-01-26 00:00:00,OP001,VIM,failed
VIM-2026-00078,bioburden,8.758,EU/mL,2025-01-26 00:00:00,OP003,VIM,pending
VIM-2026-00079,sterility,6.165,EU/mL,2025-01-27 00:00:00,OP005,VIM,passed
VIM-2026-00080,bioburden,3.844,pass/fail,2025-01-27 00:00:00,OP002,VIM,pending
VIM-2026-00081,sterility,5.306,CFU/mL,2025-01-27 00:00:00,OP004,VIM,pending
VIM-2026-00082,bioburden,10.731,EU/mL,2025-01-28 00:00:00,OP002,VIM,passed
VIM-2026-00083,pH,0.694,pH,2025-01-28 00:00:00,OP005,VIM,pending
VIM-2026-00084,bioburden,2.067,CFU/mL,2025-01-28 00:00:00,OP001,VIM,passed
VIM-2026-00085,sterility,1.121,EU/mL,2025-01-29 00:00:00,OP001,VIM,passed
VIM-2026-00086,sterility,1.05,EU/mL,2025-01-29 00:00:00,OP005,VIM,passed
VIM-2026-00087,endotoxin,12.049,pH,2025-01-29 00:00:00,OP001,VIM,passed
VIM-2026-00088,pH,9.999,pH,2025-01-30 00:00:00,OP001,VIM,passed
VIM-2026-00089,bioburden,6.901,pass/fail,2025-01-30 00:00:00,OP001,VIM,passed
VIM-2026-00090,endotoxin,1.821,CFU/mL,2025-01-30 00:00:00,OP004,VIM,passed
VIM-2026-00091,bioburden,7.137,CFU/mL,2025-01-31 00:00:00,OP004,VIM,passed
VIM-2026-00092,bioburden,6.892,pass/fail,2025-01-31 00:00:00,OP003,VIM,passed
VIM-2026-00093,endotoxin,2.838,CFU/mL,2025-01-31 00:00:00,OP002,VIM,passed
VIM-2026-00094,endotoxin,6.357,CFU/mL,2025-01-02 00:00:00,OP005,VIM,passed
VIM-2026-00095,endotoxin,5.88,CFU/mL,2025-01-02 00:00:00,OP005,VIM,passed
VIM-2026-00096,endotoxin,8.814,CFU/mL,2025-01-02 00:00:00,OP005,VIM,passed
VIM-2026-00097,endotoxin,9.074,CFU/mL,2025-02-02 00:00:00,OP003,VIM,passed
VIM-2026-00098,bioburden,1.112,pH,2025-02-02 00:00:00,OP004,VIM,passed
VIM-2026-00099,endotoxin,5.557,CFU/mL,2025-02-02 00:00:00,OP003,VIM,passed
VIM-2026-00100,pH,8.949,pH,2025-03-02 00:00:00,OP005,VIM,failed
VIM-2026-00101,sterility,7.292,CFU/mL,2025-03-02 00:00:00,OP002,VIM,passed
VIM-2026-00102,endotoxin,12.063,pass/fail,2025-03-02 00:00:00,OP001,VIM,passed
VIM-2026-00103,endotoxin,9.392,EU/mL,2025-04-02 00:00:00,OP004,VIM,pending
VIM-2026-00104,bioburden,2.7,pH,2025-04-02 00:00:00,OP004,VIM,failed
VIM-2026-00105,endotoxin,1.453,CFU/mL,2025-04-02 00:00:00,OP003,VIM,pending
VIM-2026-00106,endotoxin,9.173,pass/fail,2025-05-02 00:00:00,OP004,VIM,failed
VIM-2026-00107,endotoxin,0.858,EU/mL,2025-05-02 00:00:00,OP005,VIM,passed
VIM-2026-00108,bioburden,8.408,pH,2025-05-02 00:00:00,OP005,VIM,passed
VIM-2026-00109,endotoxin,13.193,EU/mL,2025-06-02 00:00:00,OP003,VIM,passed
VIM-2026-00110,sterility,8.269,pass/fail,2025-06-02 00:00:00,OP005,VIM,passed
VIM-2026-00111,bioburden,5.74,pH,2025-06-02 00:00:00,OP002,VIM,passed
VIM-2026-00112,sterility,9.184,EU/mL,2025-07-02 00:00:00,OP003,VIM,passed
VIM-2026-00113,bioburden,6.686,CFU/mL,2025-07-02 00:00:00,OP002,VIM,passed
VIM-2026-00114,endotoxin,7.866,pH,2025-07-02 00:00:00,OP001,VIM,failed
VIM-2026-00115,sterility,13.21,EU/mL,2025-08-02 00:00:00,OP002,VIM,failed
VIM-2026-00116,bioburden,5.712,pass/fail,2025-08-02 00:00:00,OP001,VIM,passed
VIM-2026-00117,pH,13.476,pass/fail,2025-08-02 00:00:00,OP001,VIM,failed
VIM-2026-00118,endotoxin,12.722,pH,2025-09-02 00:00:00,OP002,VIM,passed
VIM-2026-00119,bioburden,3.143,EU/mL,2025-09-02 00:00:00,OP003,VIM,pending
VIM-2026-00120,pH,1.436,pH,2025-09-02 00:00:00,OP005,VIM,passed
VIM-2026-00121,bioburden,1.861,pH,2025-10-02 00:00:00,OP005,VIM,pending
VIM-2026-00122,pH,0.746,EU/mL,2025-10-02 00:00:00,OP001,VIM,passed
VIM-2026-00123,endotoxin,1.775,EU/mL,2025-10-02 00:00:00,OP001,VIM,passed
VIM-2026-00124,sterility,9.721,CFU/mL,2025-11-02 00:00:00,OP003,VIM,passed
VIM-2026-00125,pH,1.461,EU/mL,2025-11-02 00:00:00,OP004,VIM,passed
VIM-2026-00126,bioburden,4.806,pass/fail,2025-11-02 00:00:00,OP002,VIM,passed
VIM-2026-00127,endotoxin,11.906,pH,2025-12-02 00:00:00,OP001,VIM,passed
VIM-2026-00128,pH,0.814,pH,2025-12-02 00:00:00,OP005,VIM,passed
VIM-2026-00129,bioburden,11.495,pass/fail,2025-12-02 00:00:00,OP003,VIM,passed
VIM-2026-00130,bioburden,4.305,EU/mL,2025-02-13 00:00:00,OP002,VIM,passed
VIM-2026-00131,bioburden,2.095,pass/fail,2025-02-13 00:00:00,OP003,VIM,pending
VIM-2026-00132,pH,9.906,pass/fail,2025-02-13 00:00:00,OP002,VIM,passed
VIM-2026-00133,pH,8.991,CFU/mL,2025-02-14 00:00:00,OP002,VIM,passed
VIM-2026-00134,pH,12.346,pass/fail,2025-02-14 00:00:00,OP001,VIM,passed
VIM-2026-00135,sterility,10.423,pH,2025-02-14 00:00:00,OP003,VIM,failed
VIM-2026-00136,pH,11.347,pass/fail,2025-02-15 00:00:00,UNKNOWN,VIM,passed
VIM-2026-00137,pH,4.307,pH,2025-02-15 00:00:00,OP005,VIM,pending
VIM-2026-00138,pH,2.895,pH,2025-02-15 00:00:00,OP005,VIM,failed
VIM-2026-00139,sterility,10.633,pH,2025-02-16 00:00:00,OP001,VIM,passed
VIM-2026-00140,pH,11.392,EU/mL,2025-02-16 00:00:00,OP001,VIM,passed
VIM-2026-00141,bioburden,,CFU/mL,2025-02-16 00:00:00,OP004,VIM,pending
VIM-2026-00142,pH,6.07,pH,2025-02-17 00:00:00,OP005,VIM,failed
VIM-2026-00143,bioburden,5.522,pH,2025-02-17 00:00:00,OP002,VIM,passed
VIM-2026-00144,bioburden,10.982,EU/mL,2025-02-17 00:00:00,OP003,VIM,passed
VIM-2026-00145,bioburden,5.101,pH,2025-02-18 00:00:00,OP001,VIM,failed
VIM-2026-00146,sterility,13.065,pass/fail,2025-02-18 00:00:00,OP003,VIM,passed
VIM-2026-00147,sterility,12.089,pass/fail,2025-02-18 00:00:00,OP003,VIM,pending
VIM-2026-00148,sterility,6.291,CFU/mL,2025-02-19 00:00:00,OP004,VIM,passed
VIM-2026-00149,pH,10.637,pH,2025-02-19 00:00:00,OP005,VIM,passed
VIM-2026-00150,bioburden,10.686,EU/mL,2025-02-19 00:00:00,OP001,VIM,failed
VIM-2026-00151,sterility,1.892,pass/fail,2025-02-20 00:00:00,OP003,VIM,passed
VIM-2026-00152,sterility,12.684,EU/mL,2025-02-20 00:00:00,OP001,VIM,passed
VIM-2026-00153,pH,7.321,EU/mL,2025-02-20 00:00:00,OP002,VIM,passed
VIM-2026-00154,sterility,11.657,pass/fail,2025-02-21 00:00:00,OP004,VIM,passed
VIM-2026-00155,pH,4.821,EU/mL,2025-02-21 00:00:00,OP002,VIM,passed
VIM-2026-00156,endotoxin,12.59,pass/fail,2025-02-21 00:00:00,OP001,VIM,passed
VIM-2026-00157,sterility,5.754,EU/mL,2025-02-22 00:00:00,OP001,VIM,passed
VIM-2026-00158,endotoxin,0.646,pass/fail,2025-02-22 00:00:00,OP005,VIM,failed
VIM-2026-00159,pH,12.723,pH,2025-02-22 00:00:00,OP003,VIM,passed
VIM-2026-00160,bioburden,1.732,CFU/mL,2025-02-23 00:00:00,OP003,VIM,passed
VIM-2026-00161,sterility,4.811,pass/fail,2025-02-23 00:00:00,OP002,VIM,passed
VIM-2026-00162,pH,13.326,pass/fail,2025-02-23 00:00:00,OP004,VIM,pending
VIM-2026-00163,bioburden,13.333,CFU/mL,2025-02-24 00:00:00,OP003,VIM,failed
VIM-2026-00164,bioburden,8.241,pass/fail,2025-02-24 00:00:00,OP005,VIM,passed
VIM-2026-00165,endotoxin,9.03,pass/fail,2025-02-24 00:00:00,OP002,VIM,passed
VIM-2026-00166,pH,6.554,EU/mL,2025-02-25 00:00:00,OP002,VIM,passed
VIM-2026-00167,bioburden,4.458,CFU/mL,2025-02-25 00:00:00,OP005,VIM,failed
VIM-2026-00168,sterility,4.937,pH,2025-02-25 00:00:00,OP004,VIM,pending
VIM-2026-00169,sterility,9.579,pass/fail,2025-02-26 00:00:00,OP005,VIM,passed
VIM-2026-00170,endotoxin,10.657,CFU/mL,2025-02-26 00:00:00,OP004,VIM,failed
VIM-2026-00171,bioburden,11.186,EU/mL,2025-02-26 00:00:00,OP005,VIM,failed
VIM-2026-00172,pH,11.16,pH,2025-02-27 00:00:00,OP005,VIM,passed
VIM-2026-00173,sterility,1.731,CFU/mL,2025-02-27 00:00:00,OP001,VIM,passed
VIM-2026-00174,bioburden,7.175,pH,2025-02-27 00:00:00,OP002,VIM,passed
VIM-2026-00175,bioburden,,pH,2025-02-28 00:00:00,OP005,VIM,passed
VIM-2026-00176,endotoxin,7.919,pH,2025-02-28 00:00:00,OP005,VIM,pending
VIM-2026-00177,sterility,6.461,pass/fail,2025-02-28 00:00:00,OP003,VIM,passed
VIM-2026-00178,sterility,12.484,pass/fail,2025-01-03 00:00:00,OP002,VIM,passed
VIM-2026-00179,pH,5.237,EU/mL,2025-01-03 00:00:00,OP003,VIM,passed
VIM-2026-00180,sterility,2.08,EU/mL,2025-01-03 00:00:00,OP002,VIM,passed
VIM-2026-00181,pH,2.43,CFU/mL,2025-02-03 00:00:00,OP003,VIM,passed
VIM-2026-00182,sterility,10.78,EU/mL,2025-02-03 00:00:00,OP005,VIM,passed
VIM-2026-00183,endotoxin,8.846,pH,2025-02-03 00:00:00,OP005,VIM,passed
VIM-2026-00184,sterility,1.865,pH,2025-03-03 00:00:00,OP001,VIM,passed
VIM-2026-00185,pH,1.635,pass/fail,2025-03-03 00:00:00,OP003,VIM,passed
VIM-2026-00186,pH,9.963,pH,2025-03-03 00:00:00,OP004,VIM,passed
VIM-2026-00187,endotoxin,1.482,CFU/mL,2025-04-03 00:00:00,OP001,VIM,passed
VIM-2026-00188,sterility,11.595,pH,2025-04-03 00:00:00,OP003,VIM,passed
VIM-2026-00189,sterility,10.034,pH,2025-04-03 00:00:00,OP003,VIM,passed
VIM-2026-00190,endotoxin,1.598,CFU/mL,2025-05-03 00:00:00,OP001,VIM,passed
VIM-2026-00191,sterility,1.645,EU/mL,2025-05-03 00:00:00,OP005,VIM,passed
VIM-2026-00192,sterility,13.82,EU/mL,2025-05-03 00:00:00,OP003,VIM,passed
VIM-2026-00193,pH,5.553,CFU/mL,2025-06-03 00:00:00,OP005,VIM,failed
VIM-2026-00194,sterility,5.504,pass/fail,2025-06-03 00:00:00,OP001,VIM,passed
VIM-2026-00195,sterility,11.473,pH,2025-06-03 00:00:00,OP005,VIM,passed
VIM-2026-00196,endotoxin,13.288,CFU/mL,2025-07-03 00:00:00,OP002,VIM,failed
VIM-2026-00197,endotoxin,13.811,pH,2025-07-03 00:00:00,OP004,VIM,passed
VIM-2026-00198,bioburden,10.671,pass/fail,2025-07-03 00:00:00,OP003,VIM,passed
VIM-2026-00199,pH,5.58,pH,2025-08-03 00:00:00,OP004,VIM,pending
VIM-2026-00200,sterility,1.627,CFU/mL,2025-08-03 00:00:00,OP005,VIM,failed
VIM-2026-00201,sterility,10.991,pH,2025-08-03 00:00:00,OP003,VIM,passed
VIM-2026-00202,bioburden,8.038,EU/mL,2025-09-03 00:00:00,OP005,VIM,passed
VIM-2026-00203,sterility,6.227,pass/fail,2025-09-03 00:00:00,OP002,VIM,passed
VIM-2026-00204,pH,12.736,pass/fail,2025-09-03 00:00:00,OP001,VIM,passed
VIM-2026-00205,bioburden,2.001,pass/fail,2025-10-03 00:00:00,OP003,VIM,passed
VIM-2026-00206,pH,7.15,CFU/mL,2025-10-03 00:00:00,OP002,VIM,passed
VIM-2026-00207,bioburden,0.653,pass/fail,2025-10-03 00:00:00,OP002,VIM,passed
VIM-2026-00208,bioburden,6.827,EU/mL,2025-11-03 00:00:00,OP003,VIM,passed
VIM-2026-00209,endotoxin,1.26,CFU/mL,2025-11-03 00:00:00,OP005,VIM,failed
VIM-2026-00210,pH,2.104,EU/mL,2025-11-03 00:00:00,OP002,VIM,passed
VIM-2026-00211,sterility,2.087,pH,2025-12-03 00:00:00,OP004,VIM,passed
VIM-2026-00212,sterility,9.264,pH,2025-12-03 00:00:00,OP002,VIM,passed
VIM-2026-00213,pH,10.572,pH,2025-12-03 00:00:00,OP005,VIM,passed
VIM-2026-00214,sterility,8.375,pH,2025-03-13 00:00:00,OP005,VIM,passed
VIM-2026-00215,sterility,13.489,EU/mL,2025-03-13 00:00:00,OP004,VIM,passed
VIM-2026-00216,pH,5.561,CFU/mL,2025-03-13 00:00:00,OP002,VIM,passed
VIM-2026-00217,bioburden,4.357,CFU/mL,2025-03-14 00:00:00,OP005,VIM,passed
VIM-2026-00218,pH,12.226,pass/fail,2025-03-14 00:00:00,OP003,VIM,passed
VIM-2026-00219,bioburden,3.519,EU/mL,2025-03-14 00:00:00,OP001,VIM,passed
VIM-2026-00220,sterility,13.504,pH,2025-03-15 00:00:00,OP001,VIM,passed
VIM-2026-00221,sterility,0.664,EU/mL,2025-03-15 00:00:00,OP001,VIM,passed
VIM-2026-00222,sterility,13.593,pass/fail,2025-03-15 00:00:00,OP002,VIM,pending
VIM-2026-00223,endotoxin,1.083,pass/fail,2025-03-16 00:00:00,OP004,VIM,passed
VIM-2026-00224,bioburden,12.53,EU/mL,2025-03-16 00:00:00,OP005,VIM,passed
VIM-2026-00225,endotoxin,7.624,EU/mL,2025-03-16 00:00:00,OP003,VIM,passed
VIM-2026-00226,endotoxin,13.905,EU/mL,2025-03-17 00:00:00,OP003,VIM,passed
VIM-2026-00227,pH,1.496,CFU/mL,2025-03-17 00:00:00,OP002,VIM,pending
VIM-2026-00228,endotoxin,7.977,pH,2025-03-17 00:00:00,OP001,VIM,passed
VIM-2026-00229,pH,13.586,EU/mL,2025-03-18 00:00:00,OP002,VIM,failed
VIM-2026-00230,pH,7.562,EU/mL,2025-03-18 00:00:00,OP004,VIM,passed
VIM-2026-00231,endotoxin,8.997,EU/mL,2025-03-18 00:00:00,OP004,VIM,passed
VIM-2026-00232,bioburden,9.893,pass/fail,2025-03-19 00:00:00,OP005,VIM,passed
VIM-2026-00233,bioburden,6.636,pass/fail,2025-03-19 00:00:00,OP005,VIM,failed
VIM-2026-00234,bioburden,8.972,CFU/mL,2025-03-19 00:00:00,OP004,VIM,passed
VIM-2026-00235,bioburden,8.388,pH,2025-03-20 00:00:00,OP004,VIM,passed
VIM-2026-00236,bioburden,12.666,CFU/mL,2025-03-20 00:00:00,OP004,VIM,pending
VIM-2026-00237,endotoxin,1.114,pH,2025-03-20 00:00:00,OP002,VIM,passed
VIM-2026-00238,endotoxin,4.293,pass/fail,2025-03-21 00:00:00,OP004,VIM,passed
VIM-2026-00239,sterility,13.331,pass/fail,2025-03-21 00:00:00,OP003,VIM,passed
VIM-2026-00240,bioburden,12.519,pass/fail,2025-03-21 00:00:00,OP001,VIM,pending
VIM-2026-00241,endotoxin,6.651,CFU/mL,2025-03-22 00:00:00,OP004,VIM,passed
VIM-2026-00242,sterility,8.872,EU/mL,2025-03-22 00:00:00,OP001,VIM,failed
VIM-2026-00243,bioburden,4.245,EU/mL,2025-03-22 00:00:00,OP002,VIM,failed
VIM-2026-00244,pH,3.04,pass/fail,2025-03-23 00:00:00,OP001,VIM,passed
VIM-2026-00245,sterility,6.76,EU/mL,2025-03-23 00:00:00,OP002,VIM,passed
VIM-2026-00246,endotoxin,5.27,EU/mL,2025-03-23 00:00:00,OP003,VIM,passed
VIM-2026-00247,pH,8.379,CFU/mL,2025-03-24 00:00:00,OP002,VIM,passed
VIM-2026-00248,pH,1.549,pH,2025-03-24 00:00:00,OP002,VIM,failed
VIM-2026-00249,pH,13.654,pass/fail,2025-03-24 00:00:00,OP005,VIM,pending
VIM-2026-00250,sterility,13.814,pass/fail,2025-03-25 00:00:00,OP004,VIM,passed
VIM-2026-00251,endotoxin,9.925,CFU/mL,2025-03-25 00:00:00,OP004,VIM,passed
VIM-2026-00252,pH,7.737,CFU/mL,2025-03-25 00:00:00,OP003,VIM,passed
VIM-2026-00253,bioburden,4.679,EU/mL,2025-03-26 00:00:00,OP003,VIM,passed
VIM-2026-00254,pH,11.486,pass/fail,2025-03-26 00:00:00,OP004,VIM,passed
VIM-2026-00255,pH,9.744,pH,2025-03-26 00:00:00,OP005,VIM,passed
VIM-2026-00256,sterility,2.695,CFU/mL,2025-03-27 00:00:00,OP004,VIM,passed
VIM-2026-00257,sterility,12.798,pH,2025-03-27 00:00:00,OP005,VIM,passed
VIM-2026-00258,endotoxin,,pH,2025-03-27 00:00:00,OP003,VIM,passed
VIM-2026-00259,bioburden,13.322,pass/fail,2025-03-28 00:00:00,OP001,VIM,passed
VIM-2026-00260,sterility,10.297,pass/fail,2025-03-28 00:00:00,OP003,VIM,passed
VIM-2026-00261,pH,8.781,CFU/mL,2025-03-28 00:00:00,OP003,VIM,failed
VIM-2026-00262,endotoxin,6.146,pass/fail,2025-03-29 00:00:00,OP002,VIM,passed
VIM-2026-00263,pH,13.092,pass/fail,2025-03-29 00:00:00,OP002,VIM,pending
VIM-2026-00264,pH,12.192,pass/fail,2025-03-29 00:00:00,OP002,VIM,pending
VIM-2026-00265,sterility,1.11,pH,2025-03-30 00:00:00,OP002,VIM,passed
VIM-2026-00266,endotoxin,0.856,CFU/mL,2025-03-30 00:00:00,OP005,VIM,failed
VIM-2026-00267,bioburden,5.582,EU/mL,2025-03-30 00:00:00,OP004,VIM,passed
VIM-2026-00268,bioburden,11.442,pH,2025-03-31 00:00:00,OP001,VIM,passed
VIM-2026-00269,sterility,13.828,pass/fail,2025-03-31 00:00:00,OP003,VIM,passed
VIM-2026-00270,sterility,2.531,pH,2025-03-31 00:00:00,OP005,VIM,passed
VIM-2026-00271,endotoxin,8.521,pass/fail,2025-01-04 00:00:00,OP001,VIM,passed
VIM-2026-00272,bioburden,5.642,pass/fail,2025-01-04 00:00:00,UNKNOWN,VIM,passed
VIM-2026-00273,bioburden,13.594,pH,2025-01-04 00:00:00,OP005,VIM,passed
VIM-2026-00274,bioburden,11.869,CFU/mL,2025-02-04 00:00:00,OP003,VIM,passed
VIM-2026-00275,pH,,pass/fail,2025-02-04 00:00:00,OP004,VIM,passed
VIM-2026-00276,bioburden,6.827,CFU/mL,2025-02-04 00:00:00,OP002,VIM,failed
VIM-2026-00277,pH,6.1,EU/mL,2025-03-04 00:00:00,OP004,VIM,passed
VIM-2026-00278,endotoxin,4.191,pass/fail,2025-03-04 00:00:00,OP003,VIM,passed
VIM-2026-00279,pH,1.261,CFU/mL,2025-03-04 00:00:00,OP003,VIM,failed
VIM-2026-00280,endotoxin,12.174,CFU/mL,2025-04-04 00:00:00,OP003,VIM,passed
VIM-2026-00281,bioburden,11.474,EU/mL,2025-04-04 00:00:00,OP001,VIM,passed
VIM-2026-00282,bioburden,13.996,CFU/mL,2025-04-04 00:00:00,OP004,VIM,passed
VIM-2026-00283,endotoxin,13.955,CFU/mL,2025-05-04 00:00:00,UNKNOWN,VIM,passed
VIM-2026-00284,sterility,7.998,EU/mL,2025-05-04 00:00:00,OP005,VIM,pending
VIM-2026-00285,endotoxin,10.881,pass/fail,2025-05-04 00:00:00,OP005,VIM,passed
VIM-2026-00286,sterility,13.254,CFU/mL,2025-06-04 00:00:00,UNKNOWN,VIM,pending
VIM-2026-00287,pH,11.97,CFU/mL,2025-06-04 00:00:00,OP003,VIM,passed
VIM-2026-00288,pH,3.839,CFU/mL,2025-06-04 00:00:00,OP004,VIM,passed
VIM-2026-00289,pH,6.582,pH,2025-07-04 00:00:00,OP003,VIM,passed
VIM-2026-00290,bioburden,2.244,EU/mL,2025-07-04 00:00:00,OP001,VIM,passed
VIM-2026-00291,pH,13.38,pH,2025-07-04 00:00:00,OP005,VIM,passed
VIM-2026-00292,sterility,8.683,EU/mL,2025-08-04 00:00:00,OP003,VIM,pending
VIM-2026-00293,pH,3.587,pass/fail,2025-08-04 00:00:00,OP003,VIM,failed
VIM-2026-00294,endotoxin,9.568,pass/fail,2025-08-04 00:00:00,OP001,VIM,passed
VIM-2026-00295,endotoxin,8.845,CFU/mL,2025-09-04 00:00:00,OP002,VIM,pending
VIM-2026-00296,bioburden,5.335,EU/mL,2025-09-04 00:00:00,UNKNOWN,VIM,failed
VIM-2026-00297,endotoxin,2.033,pass/fail,2025-09-04 00:00:00,OP002,VIM,passed
VIM-2026-00298,sterility,9.566,EU/mL,2025-10-04 00:00:00,OP005,VIM,passed
VIM-2026-00299,pH,7.524,pass/fail,2025-10-04 00:00:00,OP003,VIM,passed
VIM-2026-00300,bioburden,10.926,pH,2025-10-04 00:00:00,OP001,VIM,passed
VIM-2026-00301,pH,7.522,pass/fail,2025-11-04 00:00:00,OP001,VIM,passed
VIM-2026-00302,pH,12.004,pH,2025-11-04 00:00:00,OP004,VIM,passed
VIM-2026-00303,sterility,7.951,pass/fail,2025-11-04 00:00:00,OP002,VIM,failed
VIM-2026-00304,endotoxin,8.073,CFU/mL,2025-12-04 00:00:00,OP004,VIM,passed
VIM-2026-00305,endotoxin,12.335,pH,2025-12-04 00:00:00,OP003,VIM,passed
VIM-2026-00306,pH,5.947,pass/fail,2025-12-04 00:00:00,OP004,VIM,pending
VIM-2026-00307,bioburden,2.309,CFU/mL,2025-04-13 00:00:00,OP001,VIM,pending
VIM-2026-00308,endotoxin,0.889,pH,2025-04-13 00:00:00,OP001,VIM,passed
VIM-2026-00309,bioburden,10.694,CFU/mL,2025-04-13 00:00:00,OP005,VIM,pending
VIM-2026-00310,endotoxin,8.874,EU/mL,2025-04-14 00:00:00,OP005,VIM,passed
VIM-2026-00311,bioburden,10.005,EU/mL,2025-04-14 00:00:00,OP003,VIM,passed
VIM-2026-00312,sterility,3.375,pH,2025-04-14 00:00:00,OP002,VIM,passed
VIM-2026-00313,bioburden,2.341,pass/fail,2025-04-15 00:00:00,OP004,VIM,passed
VIM-2026-00314,sterility,0.696,pH,2025-04-15 00:00:00,OP003,VIM,passed
VIM-2026-00315,sterility,5.233,CFU/mL,2025-04-15 00:00:00,OP005,VIM,passed
VIM-2026-00316,bioburden,8.464,pass/fail,2025-04-16 00:00:00,OP004,VIM,passed
VIM-2026-00317,sterility,5.795,EU/mL,2025-04-16 00:00:00,OP005,VIM,passed
VIM-2026-00318,pH,6.406,pass/fail,2025-04-16 00:00:00,OP004,VIM,passed
VIM-2026-00319,sterility,12.706,EU/mL,2025-04-17 00:00:00,OP002,VIM,failed
VIM-2026-00320,endotoxin,5.201,pass/fail,2025-04-17 00:00:00,OP003,VIM,passed
VIM-2026-00321,bioburden,7.439,pass/fail,2025-04-17 00:00:00,OP004,VIM,passed
VIM-2026-00322,pH,11.079,pass/fail,2025-04-18 00:00:00,OP001,VIM,passed
VIM-2026-00323,bioburden,5.853,CFU/mL,2025-04-18 00:00:00,OP001,VIM,passed
VIM-2026-00324,endotoxin,8.898,CFU/mL,2025-04-18 00:00:00,OP004,VIM,passed
VIM-2026-00325,endotoxin,12.142,pH,2025-04-19 00:00:00,OP004,VIM,failed
VIM-2026-00326,endotoxin,13.319,pH,2025-04-19 00:00:00,OP004,VIM,passed
VIM-2026-00327,sterility,2.485,EU/mL,2025-04-19 00:00:00,OP001,VIM,passed
VIM-2026-00328,sterility,13.009,CFU/mL,2025-04-20 00:00:00,OP001,VIM,passed
